Park,Date,Year,Month,Temp
Grand Teton National Park,2009-02-21,2009,2,34.75
Grand Teton National Park,2009-02-24,2009,2,37.42
Grand Teton National Park,2009-02-27,2009,2,23.63
Grand Teton National Park,2009-03-02,2009,3,49.49
Grand Teton National Park,2009-03-05,2009,3,23.34
Grand Teton National Park,2009-03-08,2009,3,28.14
Grand Teton National Park,2009-03-11,2009,3,29.93
Grand Teton National Park,2009-03-14,2009,3,41.06
Grand Teton National Park,2009-03-17,2009,3,38.96
Grand Teton National Park,2009-03-20,2009,3,51.45
Grand Teton National Park,2009-03-23,2009,3,32.38
Grand Teton National Park,2009-03-26,2009,3,29.82
Grand Teton National Park,2009-03-29,2009,3,30.86
Grand Teton National Park,2009-04-01,2009,4,30.56
Grand Teton National Park,2009-04-04,2009,4,35.24
Grand Teton National Park,2009-04-07,2009,4,51.29
Grand Teton National Park,2009-04-10,2009,4,46.56
Grand Teton National Park,2009-04-13,2009,4,44.65
Grand Teton National Park,2009-04-16,2009,4,44.65
Grand Teton National Park,2009-04-19,2009,4,52.14
Grand Teton National Park,2009-04-22,2009,4,60.95
Grand Teton National Park,2009-04-25,2009,4,45.3
Grand Teton National Park,2009-04-28,2009,4,41.58
Grand Teton National Park,2009-05-01,2009,5,45.65
Grand Teton National Park,2009-05-04,2009,5,46.94
Grand Teton National Park,2009-05-07,2009,5,47.21
Grand Teton National Park,2009-05-10,2009,5,54.77
Grand Teton National Park,2009-05-13,2009,5,46.33
Grand Teton National Park,2009-05-16,2009,5,63.5
Grand Teton National Park,2009-05-19,2009,5,70.25
Grand Teton National Park,2009-05-22,2009,5,69.73
Grand Teton National Park,2009-05-25,2009,5,59.98
Grand Teton National Park,2009-05-28,2009,5,70.31
Grand Teton National Park,2009-05-31,2009,5,66.65
Grand Teton National Park,2009-06-03,2009,6,60.85
Grand Teton National Park,2009-06-06,2009,6,47.44
Grand Teton National Park,2009-06-09,2009,6,58.88
Grand Teton National Park,2009-06-12,2009,6,54.59
Grand Teton National Park,2009-06-15,2009,6,56.26
Grand Teton National Park,2009-06-18,2009,6,55.34
Grand Teton National Park,2009-06-21,2009,6,57.11
Grand Teton National Park,2009-06-24,2009,6,75.89
Grand Teton National Park,2009-06-27,2009,6,66.69
Grand Teton National Park,2009-06-30,2009,6,77.83
Grand Teton National Park,2009-07-03,2009,7,69.31
Grand Teton National Park,2009-07-06,2009,7,76.01
Grand Teton National Park,2009-07-09,2009,7,68.5
Grand Teton National Park,2009-07-12,2009,7,79.72
Grand Teton National Park,2009-07-15,2009,7,72.0
Grand Teton National Park,2009-07-18,2009,7,83.36
Grand Teton National Park,2009-07-21,2009,7,78.32
Grand Teton National Park,2009-07-24,2009,7,69.05
Grand Teton National Park,2009-07-27,2009,7,67.65
Grand Teton National Park,2009-07-30,2009,7,68.95
Grand Teton National Park,2009-08-02,2009,8,80.52
Grand Teton National Park,2009-08-05,2009,8,75.94
Grand Teton National Park,2009-08-08,2009,8,50.75
Grand Teton National Park,2009-08-11,2009,8,75.36
Grand Teton National Park,2009-08-14,2009,8,74.19
Grand Teton National Park,2009-08-17,2009,8,64.6
Grand Teton National Park,2009-08-20,2009,8,79.27
Grand Teton National Park,2009-08-23,2009,8,63.47
Grand Teton National Park,2009-08-26,2009,8,75.81
Grand Teton National Park,2009-08-29,2009,8,76.8
Grand Teton National Park,2009-09-01,2009,9,75.05
Grand Teton National Park,2009-09-04,2009,9,77.59
Grand Teton National Park,2009-09-07,2009,9,66.13
Grand Teton National Park,2009-09-10,2009,9,74.99
Grand Teton National Park,2009-09-13,2009,9,67.45
Grand Teton National Park,2009-09-16,2009,9,74.05
Grand Teton National Park,2009-09-19,2009,9,73.97
Grand Teton National Park,2009-09-22,2009,9,68.38
Grand Teton National Park,2009-09-25,2009,9,75.6
Grand Teton National Park,2009-09-28,2009,9,71.66
Grand Teton National Park,2009-10-01,2009,10,34.03
Grand Teton National Park,2009-10-04,2009,10,40.55
Grand Teton National Park,2009-10-07,2009,10,40.58
Grand Teton National Park,2009-10-10,2009,10,33.82
Grand Teton National Park,2009-10-13,2009,10,48.94
Grand Teton National Park,2009-10-16,2009,10,53.49
Grand Teton National Park,2009-10-19,2009,10,47.06
Grand Teton National Park,2009-10-22,2009,10,44.58
Grand Teton National Park,2009-10-25,2009,10,35.43
Grand Teton National Park,2009-10-28,2009,10,31.13
Grand Teton National Park,2009-10-31,2009,10,42.93
Grand Teton National Park,2009-11-03,2009,11,48.53
Grand Teton National Park,2009-11-06,2009,11,46.86
Grand Teton National Park,2009-11-09,2009,11,41.74
Grand Teton National Park,2009-11-12,2009,11,40.04
Grand Teton National Park,2009-11-15,2009,11,25.53
Grand Teton National Park,2009-11-18,2009,11,42.81
Grand Teton National Park,2009-11-21,2009,11,30.03
Grand Teton National Park,2009-11-24,2009,11,27.89
Grand Teton National Park,2009-11-27,2009,11,37.18
Grand Teton National Park,2009-11-30,2009,11,34.67
Grand Teton National Park,2009-12-03,2009,12,13.11
Grand Teton National Park,2009-12-06,2009,12,9.33
Grand Teton National Park,2009-12-09,2009,12,1.73
Grand Teton National Park,2009-12-12,2009,12,24.95
Grand Teton National Park,2009-12-15,2009,12,29.39
Grand Teton National Park,2009-12-18,2009,12,24.68
Grand Teton National Park,2009-12-21,2009,12,33.8
Grand Teton National Park,2009-12-24,2009,12,14.98
Grand Teton National Park,2009-12-27,2009,12,20.36
Grand Teton National Park,2009-12-30,2009,12,21.57
Grand Teton National Park,2010-01-02,2010,1,31.38
Grand Teton National Park,2010-01-05,2010,1,30.18
Grand Teton National Park,2010-01-08,2010,1,10.37
Grand Teton National Park,2010-01-11,2010,1,28.44
Grand Teton National Park,2010-01-14,2010,1,30.31
Grand Teton National Park,2010-01-17,2010,1,33.22
Grand Teton National Park,2010-01-20,2010,1,26.6
Grand Teton National Park,2010-01-23,2010,1,25.64
Grand Teton National Park,2010-01-26,2010,1,26.73
Grand Teton National Park,2010-01-29,2010,1,28.37
Grand Teton National Park,2010-02-01,2010,2,29.33
Grand Teton National Park,2010-02-04,2010,2,29.85
Grand Teton National Park,2010-02-07,2010,2,28.44
Grand Teton National Park,2010-02-10,2010,2,23.32
Grand Teton National Park,2010-02-13,2010,2,32.45
Grand Teton National Park,2010-02-16,2010,2,32.76
Grand Teton National Park,2010-02-19,2010,2,24.66
Grand Teton National Park,2010-02-22,2010,2,23.93
Grand Teton National Park,2010-02-25,2010,2,31.47
Grand Teton National Park,2010-02-28,2010,2,40.93
Grand Teton National Park,2010-03-03,2010,3,38.71
Grand Teton National Park,2010-03-06,2010,3,41.74
Grand Teton National Park,2010-03-09,2010,3,38.44
Grand Teton National Park,2010-03-12,2010,3,37.34
Grand Teton National Park,2010-03-15,2010,3,44.56
Grand Teton National Park,2010-03-18,2010,3,39.57
Grand Teton National Park,2010-03-21,2010,3,46.02
Grand Teton National Park,2010-03-24,2010,3,41.18
Grand Teton National Park,2010-03-27,2010,3,37.69
Grand Teton National Park,2010-03-30,2010,3,34.65
Grand Teton National Park,2010-04-02,2010,4,31.62
Grand Teton National Park,2010-04-05,2010,4,35.8
Grand Teton National Park,2010-04-08,2010,4,43.39
Grand Teton National Park,2010-04-11,2010,4,52.19
Grand Teton National Park,2010-04-14,2010,4,44.0
Grand Teton National Park,2010-04-17,2010,4,52.94
Grand Teton National Park,2010-04-20,2010,4,64.19
Grand Teton National Park,2010-04-23,2010,4,48.43
Grand Teton National Park,2010-04-26,2010,4,48.88
Grand Teton National Park,2010-04-29,2010,4,30.1
Grand Teton National Park,2010-05-02,2010,5,41.1
Grand Teton National Park,2010-05-05,2010,5,35.67
Grand Teton National Park,2010-05-08,2010,5,44.05
Grand Teton National Park,2010-05-11,2010,5,44.86
Grand Teton National Park,2010-05-14,2010,5,56.39
Grand Teton National Park,2010-05-17,2010,5,67.18
Grand Teton National Park,2010-05-20,2010,5,49.44
Grand Teton National Park,2010-05-23,2010,5,50.22
Grand Teton National Park,2010-05-26,2010,5,61.57
Grand Teton National Park,2010-05-29,2010,5,45.26
Grand Teton National Park,2010-06-01,2010,6,55.02
Grand Teton National Park,2010-06-04,2010,6,50.82
Grand Teton National Park,2010-06-07,2010,6,50.92
Grand Teton National Park,2010-06-10,2010,6,55.89
Grand Teton National Park,2010-06-13,2010,6,54.33
Grand Teton National Park,2010-06-16,2010,6,60.24
Grand Teton National Park,2010-06-19,2010,6,67.82
Grand Teton National Park,2010-06-22,2010,6,62.04
Grand Teton National Park,2010-06-25,2010,6,74.25
Grand Teton National Park,2010-06-28,2010,6,79.73
Grand Teton National Park,2010-07-01,2010,7,79.18
Grand Teton National Park,2010-07-04,2010,7,64.91
Grand Teton National Park,2010-07-07,2010,7,70.04
Grand Teton National Park,2010-07-10,2010,7,74.07
Grand Teton National Park,2010-07-13,2010,7,71.89
Grand Teton National Park,2010-07-16,2010,7,84.12
Grand Teton National Park,2010-07-19,2010,7,76.57
Grand Teton National Park,2010-07-22,2010,7,74.27
Grand Teton National Park,2010-07-25,2010,7,83.44
Grand Teton National Park,2010-07-28,2010,7,80.62
Grand Teton National Park,2010-07-31,2010,7,80.01
Grand Teton National Park,2010-08-03,2010,8,76.14
Grand Teton National Park,2010-08-06,2010,8,77.2
Grand Teton National Park,2010-08-09,2010,8,67.26
Grand Teton National Park,2010-08-12,2010,8,60.24
Grand Teton National Park,2010-08-15,2010,8,77.28
Grand Teton National Park,2010-08-18,2010,8,80.16
Grand Teton National Park,2010-08-21,2010,8,82.81
Grand Teton National Park,2010-08-24,2010,8,74.26
Grand Teton National Park,2010-08-27,2010,8,74.85
Grand Teton National Park,2010-08-30,2010,8,49.93
Grand Teton National Park,2010-09-02,2010,9,64.67
Grand Teton National Park,2010-09-05,2010,9,62.65
Grand Teton National Park,2010-09-08,2010,9,67.12
Grand Teton National Park,2010-09-11,2010,9,61.4
Grand Teton National Park,2010-09-14,2010,9,67.76
Grand Teton National Park,2010-09-17,2010,9,74.71
Grand Teton National Park,2010-09-20,2010,9,61.47
Grand Teton National Park,2010-09-23,2010,9,62.02
Grand Teton National Park,2010-09-26,2010,9,77.44
Grand Teton National Park,2010-09-29,2010,9,74.87
Grand Teton National Park,2010-10-02,2010,10,78.02
Grand Teton National Park,2010-10-05,2010,10,60.72
Grand Teton National Park,2010-10-08,2010,10,44.73
Grand Teton National Park,2010-10-11,2010,10,52.62
Grand Teton National Park,2010-10-14,2010,10,63.4
Grand Teton National Park,2010-10-17,2010,10,57.45
Grand Teton National Park,2010-10-20,2010,10,60.98
Grand Teton National Park,2010-10-23,2010,10,49.87
Grand Teton National Park,2010-10-26,2010,10,29.96
Grand Teton National Park,2010-10-29,2010,10,46.44
Grand Teton National Park,2010-11-01,2010,11,40.58
Grand Teton National Park,2010-11-04,2010,11,47.76
Grand Teton National Park,2010-11-07,2010,11,48.96
Grand Teton National Park,2010-11-10,2010,11,29.05
Grand Teton National Park,2010-11-13,2010,11,28.48
Grand Teton National Park,2010-11-16,2010,11,33.34
Grand Teton National Park,2010-11-19,2010,11,37.36
Grand Teton National Park,2010-11-22,2010,11,20.41
Grand Teton National Park,2010-11-25,2010,11,6.09
Grand Teton National Park,2010-11-28,2010,11,26.62
Grand Teton National Park,2010-12-01,2010,12,27.12
Grand Teton National Park,2010-12-04,2010,12,27.59
Grand Teton National Park,2010-12-07,2010,12,33.4
Grand Teton National Park,2010-12-10,2010,12,31.1
Grand Teton National Park,2010-12-13,2010,12,38.7
Grand Teton National Park,2010-12-16,2010,12,19.32
Grand Teton National Park,2010-12-19,2010,12,29.68
Grand Teton National Park,2010-12-22,2010,12,29.07
Grand Teton National Park,2010-12-25,2010,12,26.42
Grand Teton National Park,2010-12-28,2010,12,25.32
Grand Teton National Park,2010-12-31,2010,12,7.57
Grand Teton National Park,2011-01-03,2011,1,15.94
Grand Teton National Park,2011-01-06,2011,1,29.13
Grand Teton National Park,2011-01-09,2011,1,14.4
Grand Teton National Park,2011-01-12,2011,1,20.05
Grand Teton National Park,2011-01-15,2011,1,34.66
Grand Teton National Park,2011-01-18,2011,1,29.58
Grand Teton National Park,2011-01-21,2011,1,28.1
Grand Teton National Park,2011-01-24,2011,1,22.49
Grand Teton National Park,2011-01-27,2011,1,28.37
Grand Teton National Park,2011-01-30,2011,1,36.14
Grand Teton National Park,2011-02-02,2011,2,10.43
Grand Teton National Park,2011-02-05,2011,2,27.97
Grand Teton National Park,2011-02-08,2011,2,18.01
Grand Teton National Park,2011-02-11,2011,2,27.39
Grand Teton National Park,2011-02-14,2011,2,38.51
Grand Teton National Park,2011-02-17,2011,2,20.21
Grand Teton National Park,2011-02-20,2011,2,24.38
Grand Teton National Park,2011-02-23,2011,2,21.06
Grand Teton National Park,2011-02-26,2011,2,22.3
Grand Teton National Park,2011-03-01,2011,3,37.9
Grand Teton National Park,2011-03-04,2011,3,30.6
Grand Teton National Park,2011-03-07,2011,3,33.24
Grand Teton National Park,2011-03-10,2011,3,44.11
Grand Teton National Park,2011-03-13,2011,3,39.13
Grand Teton National Park,2011-03-16,2011,3,33.69
Grand Teton National Park,2011-03-19,2011,3,33.19
Grand Teton National Park,2011-03-22,2011,3,28.6
Grand Teton National Park,2011-03-25,2011,3,33.71
Grand Teton National Park,2011-03-28,2011,3,29.57
Grand Teton National Park,2011-03-31,2011,3,43.37
Grand Teton National Park,2011-04-03,2011,4,29.69
Grand Teton National Park,2011-04-06,2011,4,35.48
Grand Teton National Park,2011-04-09,2011,4,37.42
Grand Teton National Park,2011-04-12,2011,4,41.92
Grand Teton National Park,2011-04-15,2011,4,38.39
Grand Teton National Park,2011-04-18,2011,4,36.99
Grand Teton National Park,2011-04-21,2011,4,38.36
Grand Teton National Park,2011-04-24,2011,4,44.34
Grand Teton National Park,2011-04-27,2011,4,38.81
Grand Teton National Park,2011-04-30,2011,4,37.82
Grand Teton National Park,2011-05-03,2011,5,43.45
Grand Teton National Park,2011-05-06,2011,5,49.94
Grand Teton National Park,2011-05-09,2011,5,39.34
Grand Teton National Park,2011-05-12,2011,5,57.47
Grand Teton National Park,2011-05-15,2011,5,57.06
Grand Teton National Park,2011-05-18,2011,5,51.48
Grand Teton National Park,2011-05-21,2011,5,51.04
Grand Teton National Park,2011-05-24,2011,5,40.63
Grand Teton National Park,2011-05-27,2011,5,41.3
Grand Teton National Park,2011-05-30,2011,5,42.4
Grand Teton National Park,2011-06-02,2011,6,46.0
Grand Teton National Park,2011-06-05,2011,6,73.18
Grand Teton National Park,2011-06-08,2011,6,58.35
Grand Teton National Park,2011-06-11,2011,6,60.35
Grand Teton National Park,2011-06-14,2011,6,59.76
Grand Teton National Park,2011-06-17,2011,6,51.2
Grand Teton National Park,2011-06-20,2011,6,57.99
Grand Teton National Park,2011-06-23,2011,6,71.92
Grand Teton National Park,2011-06-26,2011,6,61.83
Grand Teton National Park,2011-06-29,2011,6,74.94
Grand Teton National Park,2011-07-02,2011,7,77.02
Grand Teton National Park,2011-07-05,2011,7,77.33
Grand Teton National Park,2011-07-08,2011,7,73.71
Grand Teton National Park,2011-07-11,2011,7,77.76
Grand Teton National Park,2011-07-14,2011,7,73.96
Grand Teton National Park,2011-07-17,2011,7,83.0
Grand Teton National Park,2011-07-20,2011,7,71.31
Grand Teton National Park,2011-07-23,2011,7,74.22
Grand Teton National Park,2011-07-26,2011,7,77.6
Grand Teton National Park,2011-07-29,2011,7,79.69
Grand Teton National Park,2011-08-01,2011,8,64.86
Grand Teton National Park,2011-08-04,2011,8,76.17
Grand Teton National Park,2011-08-07,2011,8,74.06
Grand Teton National Park,2011-08-10,2011,8,73.63
Grand Teton National Park,2011-08-13,2011,8,79.12
Grand Teton National Park,2011-08-16,2011,8,72.64
Grand Teton National Park,2011-08-19,2011,8,77.72
Grand Teton National Park,2011-08-22,2011,8,83.32
Grand Teton National Park,2011-08-25,2011,8,81.97
Grand Teton National Park,2011-08-28,2011,8,73.71
Grand Teton National Park,2011-08-31,2011,8,76.52
Grand Teton National Park,2011-09-03,2011,9,70.79
Grand Teton National Park,2011-09-06,2011,9,70.64
Grand Teton National Park,2011-09-09,2011,9,74.98
Grand Teton National Park,2011-09-12,2011,9,69.56
Grand Teton National Park,2011-09-15,2011,9,67.98
Grand Teton National Park,2011-09-18,2011,9,60.22
Grand Teton National Park,2011-09-21,2011,9,67.27
Grand Teton National Park,2011-09-24,2011,9,77.88
Grand Teton National Park,2011-09-27,2011,9,73.75
Grand Teton National Park,2011-09-30,2011,9,77.05
Grand Teton National Park,2011-10-03,2011,10,70.59
Grand Teton National Park,2011-10-06,2011,10,36.46
Grand Teton National Park,2011-10-09,2011,10,44.51
Grand Teton National Park,2011-10-12,2011,10,49.09
Grand Teton National Park,2011-10-15,2011,10,57.35
Grand Teton National Park,2011-10-18,2011,10,50.01
Grand Teton National Park,2011-10-21,2011,10,50.67
Grand Teton National Park,2011-10-24,2011,10,54.51
Grand Teton National Park,2011-10-27,2011,10,40.59
Grand Teton National Park,2011-10-30,2011,10,49.83
Grand Teton National Park,2011-11-02,2011,11,35.16
Grand Teton National Park,2011-11-05,2011,11,23.58
Grand Teton National Park,2011-11-08,2011,11,26.37
Grand Teton National Park,2011-11-11,2011,11,38.69
Grand Teton National Park,2011-11-14,2011,11,31.92
Grand Teton National Park,2011-11-17,2011,11,31.79
Grand Teton National Park,2011-11-20,2011,11,25.1
Grand Teton National Park,2011-11-23,2011,11,40.7
Grand Teton National Park,2011-11-26,2011,11,22.95
Grand Teton National Park,2011-11-29,2011,11,35.12
Grand Teton National Park,2011-12-02,2011,12,16.84
Grand Teton National Park,2011-12-05,2011,12,10.04
Grand Teton National Park,2011-12-08,2011,12,22.41
Grand Teton National Park,2011-12-11,2011,12,21.15
Grand Teton National Park,2011-12-14,2011,12,23.57
Grand Teton National Park,2011-12-17,2011,12,24.71
Grand Teton National Park,2011-12-20,2011,12,23.78
Grand Teton National Park,2011-12-23,2011,12,14.67
Grand Teton National Park,2011-12-26,2011,12,30.2
Grand Teton National Park,2011-12-29,2011,12,34.46
Grand Teton National Park,2012-01-01,2012,1,24.2
Grand Teton National Park,2012-01-04,2012,1,34.32
Grand Teton National Park,2012-01-07,2012,1,24.71
Grand Teton National Park,2012-01-10,2012,1,27.4
Grand Teton National Park,2012-01-13,2012,1,22.63
Grand Teton National Park,2012-01-16,2012,1,13.48
Grand Teton National Park,2012-01-19,2012,1,31.74
Grand Teton National Park,2012-01-22,2012,1,23.28
Grand Teton National Park,2012-01-25,2012,1,32.13
Grand Teton National Park,2012-01-28,2012,1,22.41
Grand Teton National Park,2012-01-31,2012,1,30.56
Grand Teton National Park,2012-02-03,2012,2,28.24
Grand Teton National Park,2012-02-06,2012,2,25.01
Grand Teton National Park,2012-02-09,2012,2,29.88
Grand Teton National Park,2012-02-12,2012,2,34.57
Grand Teton National Park,2012-02-15,2012,2,28.69
Grand Teton National Park,2012-02-18,2012,2,28.27
Grand Teton National Park,2012-02-21,2012,2,29.67
Grand Teton National Park,2012-02-24,2012,2,28.01
Grand Teton National Park,2012-02-27,2012,2,25.58
Grand Teton National Park,2012-03-01,2012,3,21.39
Grand Teton National Park,2012-03-04,2012,3,38.47
Grand Teton National Park,2012-03-07,2012,3,28.55
Grand Teton National Park,2012-03-10,2012,3,46.01
Grand Teton National Park,2012-03-13,2012,3,42.34
